id,price_doc
30733,6860738.544411566
30734,5120903.793263656
30735,4311200.350733597
30736,5386092.895266932
30737,5085945.536469343
30738,4914518.005836678
30739,2459927.460525104
30740,5299376.854359032
30741,12068380.52489636
30742,3572258.4991012216
30743,3535914.972257031
30744,7620491.9843986
30745,5249319.428173045
30746,4315109.335659132
30747,13476522.026170041
30748,11719858.429988934
30749,3577366.5417944957
30750,4353263.030416411
30751,3335778.4059432843
30752,8537130.539774306
30753,8003535.185172261
30754,4289845.648351263
30755,2924884.222218869
30756,7418001.57840468
30757,4192776.237995504
30758,8169009.305687123
30759,4834761.436780135
30760,3155269.6719252164
30761,6412604.952917941
30762,5365083.5094573675
30763,8517455.456566816
30764,5043201.273721648
30765,3354226.4311176348
30766,2737954.806190869
30767,8228395.95897993
30768,3641997.983963828
30769,4999846.248918259
30770,5058977.223785963
30771,2283385.982648648
30772,6036050.044257032
30773,7160230.178070724
30774,4495446.711918619
30775,7627708.880841082
30776,3594504.7604640187
30777,5023379.760569766
30778,6809624.261247467
30779,4785809.230023133
30780,5966642.410920696
30781,5138265.118447251
30782,4183272.5756266257
30783,4193336.7533550016
30784,2698733.004847345
30785,2818766.382328059
30786,3672476.6924717254
30787,5648080.316913619
30788,4328426.568392779
30789,4817810.164113312
30790,5653793.08532622
30791,8133002.601463367
30792,5233973.635536131
30793,9183094.836627405
30794,10270713.102339182
30795,8350552.573717065
30796,7954989.205992211
30797,10689822.337761596
30798,2359728.098178154
30799,7130617.306488467
30800,8784690.170660987
30801,5573222.494452068
30802,11847996.267882884
30803,2536718.8997984687
30804,2887249.112647185
30805,12253466.01129188
30806,5153494.162824003
30807,4379513.481486698
30808,8090317.2481439
30809,3802977.2246689093
30810,7533267.550905686
30811,3406457.6834617495
30812,3896362.620410749
30813,3432959.938775001
30814,2507712.4011211027
30815,3033741.791441629
30816,6884620.0133596035
30817,1526353.0586908225
30818,5733953.054079026
30819,6976044.380200906
30820,3748822.542282567
30821,10980977.12569195
30822,6145937.089951713
30823,4615542.790285377
30824,2845424.477009796
30825,4460361.00108247
30826,7160191.013105062
30827,4806280.283759078
30828,4271875.978684947
30829,4575295.636072141
30830,7244394.092574209
30831,4394844.238248124
30832,3928870.474928987
30833,3967003.5973056466
30834,3249253.8508261726
30835,5581718.966917253
30836,5217557.110522046
30837,3762516.20118066
30838,3223527.3572900794
30839,4785173.499075257
30840,8377540.120371725
30841,7428366.455373196
30842,5243775.908897835
30843,3580090.5758640002
30844,7444961.210068083
30845,6722669.824982098
30846,3586587.115138206
30847,4250526.3281430015
30848,6750736.049262325
30849,3413683.388250744
30850,3197052.1577393436
30851,4248100.698982535
30852,5664166.875924452
30853,2295809.5719216084
30854,3975003.3346315147
30855,6395526.6777561875
30856,6941805.267063597
30857,1631806.9250821387
30858,3727023.0353360446
30859,4915957.8816355625
30860,3918939.314418711
30861,6465199.74308604
30862,4846913.382431113
30863,4020403.824280214
30864,4574252.740731543
30865,7700535.665950176
30866,7099544.104024362
30867,4322940.627672676
30868,6416825.36616055
30869,3877261.487244705
30870,4534307.083042367
30871,6761772.061400743
30872,3996403.057990897
30873,3158534.6454064404
30874,3322554.075930772
30875,5107674.466312392
30876,3690339.1811173004
30877,7599719.169642013
30878,4315016.816721395
30879,9346909.65840093
30880,5753439.556918985
30881,1538850.0160425515
30882,8294173.039298242
30883,2032806.6408713132
30884,4315016.816721395
30885,3418996.3140270384
30886,6245493.453997117
30887,4313867.143919304
30888,3668723.3526536627
30889,3745100.8723151167
30890,5248897.044009164
30891,2765386.775624819
30892,2751945.4943804983
30893,3662426.726735617
30894,3848511.5092367833
30895,3331509.1509220246
30896,5063409.581631659
30897,5757401.832417965
30898,5358000.8452188345
30899,4990990.457142748
30900,2557543.134080435
30901,4628938.56778939
30902,1547768.3324896183
30903,4588808.834667781
30904,5998159.421952013
30905,4339891.303840934
30906,4746759.760677885
30907,9030794.134410167
30908,3344141.2804210046
30909,10270801.758855667
30910,6057183.808549476
30911,4171752.1762985243
30912,4595422.3522599675
30913,17162533.853347793
30914,4274750.136985965
30915,6043925.6447127415
30916,5108135.963050156
30917,5914311.7649994455
30918,4458438.399255301
30919,3003026.1411991417
30920,3942505.1375822625
30921,3900983.359025157
30922,4637447.84323177
30923,2745199.786722706
30924,4879981.596620049
30925,10493387.876636483
30926,5295102.841853111
30927,5743929.08365016
30928,3254706.425714405
30929,4813691.642322925
30930,7581729.904005302
30931,8531682.782001697
30932,3536965.358539742
30933,3466607.845333088
30934,8826338.025318291
30935,5328211.954172966
30936,5195701.01614164
30937,7078929.376448936
30938,1.0
30939,8688143.071146423
30940,5497509.082795383
30941,5095441.763351374
30942,2956735.853110941
30943,4428068.708730622
30944,3901030.1572025847
30945,2826873.8864153037
30946,10577428.842557976
30947,5366385.178140337
30948,5251671.18718495
30949,4613953.704495862
30950,4588292.286496902
30951,11921369.246080255
30952,6709128.16513127
30953,7042937.309294796
30954,3650055.3268030602
30955,4514234.720887811
30956,5539556.400770507
30957,3682629.534319103
30958,16202780.617570296
30959,6221628.930612101
30960,5697686.534130249
30961,6607991.997561554
30962,8256687.98914427
30963,3140390.2615231983
30964,2246328.559305611
30965,5532868.960207875
30966,9340256.25228091
30967,7967541.999150033
30968,2868169.311450484
30969,2818371.444399022
30970,5572652.624095483
30971,8108301.8599668145
30972,2820926.8679572525
30973,4301063.993044087
30974,3658910.7040648297
30975,5417865.960400957
30976,4475946.490976637
30977,5443756.385536327
30978,6446467.076041079
30979,2568981.3497638027
30980,8622970.24425129
30981,5073928.547964582
30982,5701213.4635060625
30983,3234058.8838488506
30984,4363554.880382037
30985,2872081.5627507665
30986,8134161.190580981
30987,7024913.621404208
30988,4500446.878277408
30989,5440198.620567148
30990,9250139.306524882
30991,5878829.578007687
30992,2229018.6891245646
30993,6181022.9715966005
30994,3435932.444258211
30995,5158527.248116671
30996,4398021.710377697
30997,5954920.705131252
30998,6785056.404842227
30999,5065129.583410163
31000,5964465.820210503
31001,5727304.266000719
31002,6470835.897302619
31003,6873768.801450879
31004,3179324.4712446537
31005,2060211.1251106074
31006,6067406.156347938
31007,3943459.386146009
31008,4434576.868447855
31009,4832366.464413118
31010,5283844.30788855
31011,3224464.0162604377
31012,4826188.858443596
31013,6512290.203328708
31014,9185628.917595467
31015,7473054.314708188
31016,3252980.1515441504
31017,7148404.953738944
31018,4324125.677353671
31019,3515076.709515871
31020,5877491.559832941
31021,9574054.39457713
31022,11972591.478830824
31023,7676307.419015061
31024,3509634.1613973635
31025,5090570.095201075
31026,4902177.932761701
31027,3840372.6872963454
31028,3863427.968227366
31029,6509304.197499648
31030,5264794.036160181
31031,7751883.70457225
31032,7903006.613983612
31033,7042916.743824671
31034,4664034.431062058
31035,8160008.915162211
31036,4926962.754112544
31037,13128411.224417165
31038,3245552.3284779256
31039,6521707.4641702315
31040,4696833.722941671
31041,3346929.0034833075
31042,3509187.351161889
31043,4620185.393111452
31044,6475541.020468147
31045,4547220.763199451
31046,11687388.562134601
31047,6367502.101340262
31048,4349606.4074794315
31049,5464935.038108635
31050,6027950.51517457
31051,4697662.771189768
31052,3164144.630106736
31053,12533270.56983876
31054,5593168.011541845
31055,4105534.1385565307
31056,10115641.31344474
31057,4904743.4866633015
31058,6096134.260430961
31059,2361038.6955588134
31060,5518402.218221024
31061,5649518.9724312015
31062,4866901.167693611
31063,2764200.7323731673
31064,3729411.195162615
31065,9201845.068766898
31066,3822892.7329044486
31067,5874879.227710726
31068,3267210.0683909166
31069,3930210.349364172
31070,4098298.0039527933
31071,2567818.832039258
31072,6145043.806550389
31073,1558499.6915056857
31074,4722855.613682816
31075,5537785.586910883
31076,5949294.677554725
31077,4443464.550846608
31078,3364767.508283933
31079,4663964.197332211
31080,5177637.383254498
31081,2186799.929374254
31082,7036168.094412077
31083,3876049.3341732067
31084,7180871.042492451
31085,9413042.18052847
31086,2899723.958830056
31087,3757461.536999272
31088,5009109.039234828
31089,5209577.411637702
31090,16526837.827957733
31091,2785907.348100108
31092,5639787.4305903325
31093,5223427.429897088
31094,4723254.434174931
31095,3520360.21261737
31096,12848433.440485423
31097,8653686.392879687
31098,6944178.628739488
31099,17189561.140812114
31100,3623821.1912485952
31101,3065736.107969984
31102,4944309.193114623
31103,8192149.45048678
31104,3914569.0536344713
31105,5879248.69972814
31106,3591222.369747361
31107,11439095.214068588
31108,5816140.952081823
31109,4689393.311339403
31110,7163556.357499619
31111,7833574.001232635
31112,4113839.9778976636
31113,2799392.7980059325
31114,3506636.8475891235
31115,4818788.289371268
31116,5452899.028218173
31117,5336735.134451792
31118,3223241.442543095
31119,2771831.1037678793
31120,4219205.446154837
31121,4591764.315449416
31122,4813169.495055115
31123,4027671.953303893
31124,4473904.056659232
31125,8106366.344282854
31126,9311603.799484262
31127,4770312.485621531
31128,4341105.052598115
31129,4828840.816470972
31130,10869260.166361285
31131,5603480.980745717
31132,6043727.293448848
31133,7113781.334552254
31134,6255949.828147672
31135,7238973.456304178
31136,7705731.310040405
31137,3873874.457767583
31138,5468054.488897841
31139,3289416.466079955
31140,6501112.875144674
31141,5308145.7942329515
31142,7193898.726818529
31143,3502359.048915521
31144,3259939.5027435888
31145,3930022.0564425243
31146,4200153.202272904
31147,8507624.581618061
31148,5153536.458889729
31149,1562742.8706029544
31150,6707345.598164529
31151,4103272.867940456
31152,7139963.3091318365
31153,4870771.708781951
31154,10040446.197036497
31155,4741075.835192452
31156,7156314.521643841
31157,4177768.4156744285
31158,6637789.529097582
31159,5602788.897445393
31160,4033110.4125193753
31161,2836057.8815749185
31162,3886594.9060955173
31163,3928094.7159331553
31164,4802381.519832513
31165,5647507.236361207
31166,4310701.945059131
31167,5130431.646926433
31168,7646195.364735305
31169,7997325.154477584
31170,4078206.2923048325
31171,12843141.847652089
31172,4816989.6139355665
31173,7400328.337985333
31174,5941797.988112138
31175,10555809.340276344
31176,4137932.0221926263
31177,6805878.5554400515
31178,3420551.896226126
31179,2914303.0119489497
31180,3276113.802343906
31181,9272512.98910498
31182,5144844.460122036
31183,6452723.956470099
31184,3750416.1077608257
31185,3240536.4598076674
31186,6492064.475333195
31187,2799360.884797273
31188,4074353.975972453
31189,3959789.9631525674
31190,5568941.871639779
31191,8748202.756637743
31192,3365793.256598591
31193,4175141.5794667047
31194,7161990.093676452
31195,5835288.443824647
31196,3385367.8264298774
31197,9666619.096804753
31198,4705827.313121171
31199,5201152.778329717
31200,8286102.938440627
31201,2858203.7671195706
31202,2985433.709644168
31203,5853369.042936593
31204,2589944.339471486
31205,5866217.268519085
31206,3980000.7800010643
31207,3367446.969472129
31208,4093091.625603755
31209,3550594.586970932
31210,4165674.334183771
31211,5171428.804674395
31212,3831691.7625318007
31213,7669674.170252981
31214,5540886.680431639
31215,4080581.2295245957
31216,4397927.413764892
31217,5868231.551420967
31218,5577493.343169913
31219,2857921.0486214785
31220,4798359.26534891
31221,3298615.1888477267
31222,4857866.303702544
31223,7607197.480278535
31224,4968533.085515184
31225,12243810.130865024
31226,5671576.262798935
31227,7403575.854231891
31228,8305999.357831587
31229,3289291.192669666
31230,5360476.330636223
31231,3181314.4831086937
31232,5630969.83308287
31233,4995055.459070602
31234,5373409.761656764
31235,4697795.422871434
31236,4303769.008718194
31237,7290949.669387393
31238,5169085.652939765
31239,10267100.231182542
31240,4979066.2505957745
31241,5169085.652939765
31242,5704116.216724566
31243,3258422.664078894
31244,5873552.290433189
31245,5583015.815460849
31246,7227205.313038569
31247,4866008.18817046
31248,6111556.454234762
31249,7744637.4854043005
31250,4662971.480546311
31251,5699181.206810954
31252,5814280.536394032
31253,6163619.702105193
31254,4968467.173214284
31255,7775962.042744519
31256,4643592.3022515755
31257,4733670.134042825
31258,7324727.408940946
31259,7344373.232343102
31260,5516578.018260773
31261,12440463.93095433
31262,4423279.84901488
31263,4878613.330217946
31264,3171317.1683945763
31265,10382516.548309777
31266,5748683.977988523
31267,3273118.318906793
31268,3333633.6492369333
31269,5722489.738450279
31270,3267222.5739872023
31271,4230533.871056894
31272,14823185.306863874
31273,5336431.752726191
31274,4062036.6096792608
31275,4526796.403338324
31276,4838441.993404418
31277,3762063.1053579245
31278,10465001.333876917
31279,10699023.228317419
31280,5969754.300691786
31281,5637414.719026991
31282,9696304.326843528
31283,5751266.626584321
31284,4163340.075912397
31285,3373054.980687649
31286,6083313.6055263635
31287,8252970.857531138
31288,3441384.880615306
31289,6220426.735410861
31290,4161911.5177538
31291,4784972.328824385
31292,2903912.7767460463
31293,5809896.00672669
31294,3186268.0379206454
31295,15297172.165024126
31296,7412641.433618787
31297,5887939.036508721
31298,3050080.3981087515
31299,7667663.231286199
31300,5417531.693411127
31301,5984865.983921921
31302,4054576.492317831
31303,5865735.917259755
31304,5529698.3781558955
31305,8491003.678705033
31306,2226382.957234149
31307,5172121.495423784
31308,6133222.757446903
31309,6278947.024514439
31310,35493927.55997301
31311,4548101.269478742
31312,4046425.4151228876
31313,7364128.369746622
31314,5259859.41417875
31315,8152360.643665981
31316,9509348.368633673
31317,17675236.993738197
31318,5935759.71452883
31319,5555972.097314213
31320,4723054.26375988
31321,7691207.0984716965
31322,7664016.726231638
31323,6031328.614999943
31324,5145369.817281478
31325,4590251.02003511
31326,4540813.039068649
31327,5385869.235293624
31328,11091730.30086627
31329,4835908.103752765
31330,7863599.488806001
31331,6914565.716589748
31332,3690455.3355820314
31333,3765613.1612170227
31334,3255660.1500248522
31335,5025407.207452379
31336,6415507.795948491
31337,5816820.1735545695
31338,3447337.117357504
31339,3355553.9311624006
31340,4292261.227631029
31341,7760379.9873249205
31342,3774530.9879263435
31343,2562424.251317168
31344,2700193.1531845573
31345,4105754.40617806
31346,3349095.764804579
31347,7875143.451068469
31348,8114368.113801523
31349,8190092.2431362765
31350,2826007.2352328547
31351,4687851.275772415
31352,7510933.144400564
31353,3642112.054713863
31354,7308605.917640208
31355,8413258.833019959
31356,3713471.155880872
31357,3767058.1342199915
31358,2202249.6654869006
31359,5212345.072578568
31360,9556741.676233854
31361,3708368.3057742603
31362,7978389.654143244
31363,4867593.117073512
31364,2901934.367881998
31365,2881500.321840559
31366,5397108.740452623
31367,6752626.093306706
31368,4955539.803150578
31369,4271891.027987464
31370,6606712.678545674
31371,9238981.92626229
31372,5515978.670080996
31373,4126346.5474384665
31374,4946947.238632707
31375,3999288.7040757556
31376,5252733.706655283
31377,6755148.55837178
31378,4655603.701648927
31379,16306863.138595443
31380,3282803.4557277556
31381,5919882.275882331
31382,4726961.09171305
31383,5711430.3311097445
31384,15753145.399897486
31385,9881032.980954008
31386,7896308.927331621
31387,7826260.177972139
31388,4392099.788210095
31389,3359276.515872779
31390,5867631.301257257
31391,4897580.73913236
31392,8492907.438070606
31393,6942162.525117694
31394,3975759.338485732
31395,2673934.618970791
31396,5236223.852552134
31397,6011238.853066391
31398,2435960.682139356
31399,8596587.730365833
31400,3419862.0397368874
31401,9318423.936832912
31402,7500350.412404325
31403,3888579.67960886
31404,3707182.148827916
31405,3582852.676453994
31406,5288307.21709873
31407,2584550.56456811
31408,5856589.189083676
31409,2234783.289348875
31410,7463307.959692313
31411,6411494.617073922
31412,8130558.708111424
31413,5822994.572457711
31414,3613279.0300306263
31415,10582705.257565504
31416,4704826.056303095
31417,4138683.751913083
31418,5957055.339964925
31419,6459240.525705238
31420,7900609.825917712
31421,5449018.8820626475
31422,4364972.437352611
31423,5756937.116089603
31424,16085509.678833757
31425,4522499.011591701
31426,3612700.65972097
31427,4826599.085273901
31428,7351214.964439365
31429,10747088.494211039
31430,4131662.20993893
31431,4831804.201985018
31432,4028726.6835563434
31433,4868262.740683238
31434,3334439.340777107
31435,7777565.497464351
31436,7692758.595969268
31437,10300666.956835672
31438,6569074.626057711
31439,10835466.41903902
31440,5124055.053059681
31441,4463122.743478165
31442,6091727.906956458
31443,8123822.8330812985
31444,4938936.368076967
31445,8438935.677489605
31446,8554343.97948719
31447,5113908.1526401695
31448,5788816.156034522
31449,6521530.326592173
31450,4816673.856229798
31451,6069401.251725821
31452,8307598.393734387
31453,2801214.472013884
31454,4384065.859743191
31455,5410075.343907119
31456,3797626.208257233
31457,3873150.4914771114
31458,13809859.263576118
31459,7455332.933286535
31460,3899166.6187056103
31461,3182400.8388707833
31462,2690709.5126723736
31463,4824666.1985137565
31464,5934753.634447477
31465,3777582.133590071
31466,35851912.08646288
31467,2635006.416261415
31468,13261369.094094235
31469,3776346.1385190696
31470,4890301.977809941
31471,11387582.614213519
31472,2292558.871014209
31473,5635094.7521587955
31474,2939142.04079149
31475,6167159.896993561
31476,13345078.39365904
31477,5488905.581830352
31478,3744883.570418074
31479,4692269.52272214
31480,8023731.434882372
31481,6312464.390340389
31482,8060129.202438418
31483,7823020.097411092
31484,5837177.968606611
31485,2584490.7903006366
31486,1960728.025629037
31487,3610760.009965954
31488,11091122.380398883
31489,6932569.750628326
31490,3481678.934162843
31491,3936574.426101108
31492,6088586.428948407
31493,8243709.241574965
31494,4376199.651703395
31495,3955501.8044463624
31496,6650438.738927406
31497,3762377.453013033
31498,5553591.9728790745
31499,7364820.155404752
31500,8382131.589237055
31501,7123511.625373716
31502,7598394.010502361
31503,3941945.68256302
31504,6927829.983509625
31505,11770365.24854125
31506,5398922.549070027
31507,5483528.497859581
31508,5026129.599126476
31509,4334340.130906544
31510,4536473.158769531
31511,3769134.1083831405
31512,5330298.156976502
31513,13924953.413624711
31514,12796663.872659985
31515,1946679.7867620122
31516,13861695.138344329
31517,5026917.109953223
31518,5687837.704523431
31519,4722587.950336851
31520,2949286.2154414533
31521,3395710.413588573
31522,3486577.4003999936
31523,5583976.059105744
31524,7568288.252359356
31525,8792380.613077845
31526,4410916.134761297
31527,6330170.0310614435
31528,3477986.01102858
31529,3818748.3270081226
31530,5685982.176726023
31531,6433719.046569396
31532,4422913.736923892
31533,12421106.791452613
31534,5640471.926831331
31535,7793101.59346469
31536,6190867.1715515945
31537,3763854.0952793467
31538,4760234.12937495
31539,3081455.5684727114
31540,7307819.214359704
31541,2248066.919453698
31542,3956164.072065914
31543,2890979.4974520225
31544,3818332.9859927064
31545,5803541.224069544
31546,10353370.57354236
31547,5103614.562329754
31548,5761603.197307298
31549,4743948.711673008
31550,3846087.4411250013
31551,4100893.6359250112
31552,6251145.319501544
31553,4724800.141759213
31554,5458828.8042673655
31555,3383043.906449786
31556,6054980.550813746
31557,4341156.026428034
31558,8365930.4942977745
31559,2231225.781223344
31560,6055150.011828096
31561,5779531.843539674
31562,20723184.767283216
31563,2701235.0550413947
31564,6985096.529627869
31565,7291831.850377411
31566,4870687.611233195
31567,10929104.409648815
31568,5620425.547453824
31569,5467760.680981913
31570,5604522.198047083
31571,3997929.611800769
31572,2827516.215946196
31573,3555483.5443979837
31574,7587174.603065037
31575,4470260.43070082
31576,6289008.442252332
31577,3981236.173364912
31578,5492026.019406511
31579,4924749.965075411
31580,5071074.471152552
31581,4283234.795607259
31582,5809840.007904087
31583,6463429.516985188
31584,3958088.8602038804
31585,5632017.483356996
31586,10330152.768282313
31587,8874351.462248253
31588,6762153.56976823
31589,2965281.41202152
31590,4832107.419658597
31591,5855005.460690819
31592,7073996.49095671
31593,6415037.991628751
31594,6583517.708482146
31595,4310335.652861084
31596,3226496.7034662934
31597,3908056.8855890185
31598,3234833.496260545
31599,5695406.638194529
31600,4872661.38825164
31601,11019814.012361936
31602,4460535.472392841
31603,5001485.388228047
31604,3433424.1576626953
31605,3931100.6905616634
31606,4830236.822443335
31607,6000104.362020207
31608,4460535.472392841
31609,4435770.008231033
31610,5835737.002750315
31611,4848977.668077416
31612,4485254.983603908
31613,4105185.4597564153
31614,11674569.816786982
31615,7769832.56484755
31616,9639799.416595196
31617,3992600.33437919
31618,5902723.871401493
31619,8476783.523713255
31620,3765699.7288474194
31621,4792155.921663092
31622,16372840.576565672
31623,8054809.031144131
31624,4166537.675735847
31625,7065374.937442884
31626,4389136.551147384
31627,5751620.243167268
31628,8973675.103191301
31629,7472289.255092286
31630,2976987.997064486
31631,5036313.315928288
31632,11249999.154357998
31633,3734089.142565626
31634,7118549.820354016
31635,10543075.94788475
31636,4351579.436796986
31637,4947123.086472463
31638,5979080.366284184
31639,3014670.9111368507
31640,7644359.0645568175
31641,3335319.438110554
31642,2451410.5319374567
31643,4953504.950583638
31644,7383217.920480317
31645,4875599.235520063
31646,6620089.831602026
31647,4082038.238565465
31648,9510153.382499004
31649,3842840.3226502812
31650,4969960.507896804
31651,8091524.2171821175
31652,4217022.267682079
31653,3978130.027139847
31654,4772895.354815105
31655,3471232.4556800863
31656,14562641.261992749
31657,5223313.131154262
31658,3889207.791423969
31659,6021317.897481613
31660,3437531.1362577155
31661,3722388.7581755864
31662,5745734.185621692
31663,3260205.9791231244
31664,2832169.6989454757
31665,3380099.105756346
31666,4181167.360097743
31667,6348642.3906487785
31668,6591606.999072437
31669,7777778.864867669
31670,5851724.400961109
31671,4376443.918244671
31672,5860048.120243108
31673,7538552.843850081
31674,6150602.7668824205
31675,7205480.440720996
31676,5271671.187831488
31677,4233068.42259376
31678,3805228.6617639293
31679,7001724.80345782
31680,4426128.475833016
31681,5826231.124535946
31682,2861982.53387965
31683,5662726.2786054835
31684,3983487.7845484186
31685,2912016.218224633
31686,9385289.965878157
31687,8959452.364615254
31688,8278382.123213978
31689,3304159.6355757257
31690,5515118.904075345
31691,3061095.0187057876
31692,4941017.851820168
31693,4289886.3517407505
31694,8111061.926230451
31695,5750943.855479872
31696,2677189.8285195027
31697,3983487.7845484186
31698,2695447.763459155
31699,3970742.4698044825
31700,3820783.463504057
31701,7502536.120073127
31702,4297281.595941318
31703,6302369.005059888
31704,4175662.630661175
31705,7593597.060729491
31706,4470525.076760829
31707,9753085.808367282
31708,6290673.496812085
31709,4271102.103130158
31710,8409186.704557387
31711,5789703.4298746195
31712,6237090.4899415625
31713,4844273.702329858
31714,4210549.780906483
31715,3640593.169496058
31716,4069726.1983052287
31717,8634435.364111109
31718,3754932.7873225613
31719,4839034.73731946
31720,4566347.933512042
